Time[s], Channel 0, Channel 1, Channel 2, Channel 3, Channel 4, Channel 5, Channel 6, Channel 7
0.26720, 0, 1, 0, 0, 0, 0, 0, 0
0.26725, 0, 1, 1, 0, 0, 0, 1, 0
0.26730, 1, 0, 0, 1, 1, 0, 0, 1
0.26735, 0, 1, 0, 1, 0, 0, 0, 1
0.26740, 0, 0, 1, 1, 0, 0, 1, 1
0.26765, 0, 1, 0, 1, 0, 0, 0, 1
0.26770, 1, 0, 1, 0, 1, 0, 1, 0
0.26775, 1, 1, 0, 0, 1, 0, 0, 0
0.26780, 0, 0, 0, 0, 0, 0, 0, 0
0.26820, 0, 1, 0, 0, 0, 0, 0, 0
0.26825, 0, 1, 1, 0, 0, 0, 1, 0
0.26840, 0, 0, 1, 1, 0, 0, 1, 1
0.26865, 0, 1, 0, 1, 0, 0, 0, 1
0.26870, 0, 1, 1, 0, 0, 0, 1, 0
0.26875, 1, 1, 0, 0, 1, 0, 0, 0
0.26880, 0, 0, 0, 0, 0, 0, 0, 0
0.26920, 1, 0, 0, 0, 1, 0, 0, 0
0.26925, 0, 1, 1, 0, 0, 0, 1, 0
0.26930, 0, 0, 0, 1, 0, 0, 1, 1
0.26935, 0, 0, 1, 1, 0, 0, 1, 1
0.26965, 0, 1, 0, 1, 0, 0, 0, 1
0.26970, 0, 1, 1, 0, 0, 0, 1, 0
0.26975, 0, 0, 1, 0, 0, 0, 1, 0
0.26980, 0, 0, 0, 0, 0, 0, 0, 0
0.27020, 0, 1, 0, 0, 0, 0, 0, 0
0.27025, 0, 1, 1, 0, 0, 0, 1, 0
0.27030, 0, 0, 0, 1, 0, 0, 0, 1
0.27035, 0, 0, 1, 1, 0, 0, 1, 1
0.27065, 1, 0, 0, 1, 1, 0, 0, 1
0.27070, 1, 1, 1, 0, 1, 0, 1, 0
0.27075, 0, 0, 1, 0, 0, 0, 1, 0
0.27080, 0, 0, 0, 0, 0, 0, 0, 0
0.27120, 0, 1, 0, 0, 0, 0, 0, 0
0.27125, 0, 1, 1, 0, 0, 0, 1, 0
0.27130, 1, 0, 0, 1, 1, 0, 0, 1
0.27135, 0, 1, 0, 1, 0, 0, 0, 1
0.27140, 0, 0, 1, 1, 0, 0, 1, 1
0.27165, 0, 1, 0, 1, 0, 0, 0, 1
0.27170, 0, 1, 1, 0, 0, 0, 1, 0
0.27175, 1, 1, 0, 0, 1, 0, 0, 0
0.27180, 0, 0, 0, 0, 0, 0, 0, 0
0.27220, 0, 1, 0, 0, 1, 0, 0, 0
0.27225, 0, 1, 1, 0, 0, 0, 1, 0
0.27230, 0, 0, 0, 1, 0, 0, 0, 1
0.27235, 0, 1, 0, 1, 0, 0, 0, 1
0.27245, 1, 0, 1, 1, 1, 0, 1, 1
0.27265, 0, 0, 0, 0, 0, 0, 1, 0
0.27270, 1, 0, 1, 0, 1, 0, 1, 0
0.27275, 1, 1, 0, 0, 1, 0, 0, 0
0.27280, 0, 0, 0, 0, 0, 0, 0, 0
0.27320, 0, 1, 0, 0, 0, 0, 0, 0
0.27325, 0, 0, 1, 0, 0, 0, 1, 0
0.27330, 0, 1, 0, 1, 0, 0, 0, 1
0.27340, 0, 0, 1, 1, 1, 0, 0, 1
0.27345, 0, 0, 1, 1, 0, 0, 1, 1
0.27365, 1, 0, 0, 1, 1, 0, 0, 1
0.27370, 1, 0, 1, 0, 1, 0, 1, 0
0.27375, 0, 0, 1, 0, 0, 0, 1, 0
0.27380, 0, 0, 0, 0, 0, 0, 0, 0
0.27420, 0, 1, 0, 0, 0, 0, 0, 0
0.27425, 0, 0, 1, 0, 0, 0, 1, 0
0.27430, 1, 0, 0, 1, 1, 0, 0, 1
0.27435, 0, 0, 1, 1, 0, 0, 1, 1
0.27465, 0, 0, 0, 1, 0, 0, 0, 1
0.27470, 1, 0, 0, 1, 0, 0, 1, 1
0.27475, 0, 1, 0, 0, 0, 0, 0, 0
0.27480, 0, 0, 0, 0, 0, 0, 0, 0
0.27520, 0, 1, 0, 0, 1, 0, 0, 0
0.27525, 1, 1, 1, 0, 1, 0, 1, 0
0.27530, 0, 0, 0, 1, 0, 0, 0, 1
0.27535, 1, 1, 0, 1, 1, 0, 0, 1
0.27540, 0, 0, 1, 1, 0, 0, 1, 1
0.27565, 1, 0, 0, 1, 1, 0, 0, 1
0.27570, 1, 1, 1, 0, 1, 0, 1, 0
0.27575, 0, 0, 1, 0, 0, 0, 1, 0
0.27580, 0, 0, 0, 0, 0, 0, 0, 0
0.27620, 0, 1, 0, 0, 0, 0, 0, 0
0.27625, 0, 0, 1, 0, 0, 0, 1, 0
0.27630, 1, 0, 0, 1, 1, 0, 0, 1
0.27635, 0, 1, 0, 1, 0, 0, 0, 1
0.27640, 0, 0, 1, 1, 0, 0, 1, 1
0.27665, 0, 0, 0, 1, 0, 0, 0, 1
0.27670, 0, 1, 1, 0, 0, 0, 1, 0
0.27675, 0, 0, 1, 0, 0, 0, 1, 0
0.27680, 0, 0, 0, 0, 0, 0, 0, 0
0.27720, 1, 0, 0, 0, 1, 0, 0, 0
0.27725, 0, 0, 1, 0, 0, 0, 1, 0
0.27730, 1, 1, 0, 1, 1, 0, 0, 1
0.27735, 0, 1, 0, 1, 0, 0, 0, 1
0.27740, 0, 0, 1, 1, 0, 0, 1, 1
0.27765, 1, 0, 0, 1, 1, 0, 0, 1
0.27770, 1, 1, 0, 0, 1, 0, 0, 0
0.27775, 0, 0, 1, 0, 0, 0, 1, 0
0.27780, 0, 0, 0, 0, 0, 0, 0, 0
0.27820, 0, 1, 0, 0, 0, 0, 0, 0
0.27825, 0, 0, 1, 0, 0, 0, 1, 0
0.27830, 0, 0, 0, 1, 0, 0, 0, 1
0.27835, 0, 1, 0, 1, 0, 0, 0, 1
0.27840, 0, 0, 1, 1, 0, 0, 1, 1
0.27865, 1, 0, 0, 1, 1, 0, 0, 1
0.27870, 1, 1, 1, 0, 1, 0, 1, 0
0.27875, 0, 1, 1, 0, 1, 0, 1, 0
0.27880, 0, 0, 0, 0, 1, 0, 0, 0
0.27885, 0, 0, 0, 0, 0, 0, 0, 0
0.27920, 0, 1, 0, 0, 0, 0, 0, 0
0.27925, 1, 1, 0, 0, 1, 0, 0, 0
0.27930, 0, 1, 1, 1, 0, 0, 1, 1
0.27935, 0, 1, 0, 1, 0, 0, 0, 1
0.27940, 1, 1, 0, 1, 1, 0, 0, 1
0.27945, 0, 0, 1, 1, 0, 0, 1, 1
0.27965, 1, 1, 0, 1, 1, 0, 0, 1
0.27970, 1, 1, 1, 0, 1, 0, 1, 0
0.27975, 1, 1, 0, 0, 1, 0, 0, 0
0.27980, 0, 0, 0, 0, 0, 0, 0, 0
0.28020, 0, 1, 0, 0, 0, 0, 0, 0
0.28025, 1, 0, 1, 0, 1, 0, 1, 0
0.28030, 0, 0, 0, 1, 0, 0, 0, 1
0.28035, 0, 1, 0, 1, 0, 0, 0, 1
0.28040, 0, 0, 1, 1, 0, 0, 1, 1
0.28065, 0, 0, 0, 1, 0, 0, 0, 1
0.28070, 0, 1, 1, 0, 0, 0, 1, 0
0.28075, 1, 0, 0, 0, 1, 0, 0, 0
0.28085, 0, 0, 0, 0, 0, 0, 0, 0
0.28120, 0, 1, 0, 0, 0, 0, 0, 0
0.28125, 0, 0, 1, 0, 0, 0, 1, 0
0.28130, 1, 0, 0, 1, 1, 0, 0, 1
0.28135, 0, 1, 0, 1, 0, 0, 0, 1
0.28140, 0, 0, 1, 1, 0, 0, 1, 1
0.28165, 1, 0, 0, 1, 1, 0, 0, 1
0.28170, 1, 0, 1, 0, 1, 0, 0, 1
0.28175, 1, 1, 0, 0, 1, 0, 0, 0
0.28180, 0, 0, 0, 0, 0, 0, 0, 0
0.28220, 1, 0, 0, 0, 1, 0, 0, 0
0.28225, 1, 0, 1, 0, 1, 0, 1, 0
0.28230, 1, 0, 0, 1, 1, 0, 0, 1
0.28235, 0, 1, 0, 1, 0, 0, 0, 1
0.28240, 0, 0, 1, 1, 0, 0, 1, 1
0.28265, 1, 0, 0, 1, 1, 0, 0, 1
0.28270, 0, 1, 1, 0, 0, 0, 1, 0
0.28275, 0, 0, 0, 0, 0, 0, 0, 0
0.28320, 0, 1, 0, 0, 0, 0, 0, 0
0.28325, 0, 0, 1, 0, 0, 0, 1, 0
0.28330, 0, 1, 0, 1, 0, 0, 0, 1
0.28335, 0, 0, 1, 1, 0, 0, 1, 1
0.28365, 0, 1, 0, 1, 0, 0, 0, 1
0.28370, 0, 0, 1, 0, 0, 0, 1, 0
0.28380, 0, 0, 0, 0, 0, 0, 0, 0
0.28420, 0, 1, 0, 0, 0, 0, 0, 0
0.28425, 0, 1, 0, 1, 0, 0, 0, 1
0.28430, 1, 0, 0, 1, 1, 0, 0, 1
0.28435, 0, 1, 0, 1, 0, 0, 0, 1
0.28440, 1, 0, 1, 1, 1, 0, 1, 1
0.28465, 0, 0, 0, 1, 0, 0, 0, 1
0.28470, 0, 0, 1, 0, 0, 0, 1, 0
0.28475, 1, 1, 0, 0, 1, 0, 0, 0
0.28480, 0, 0, 0, 0, 0, 0, 0, 0
0.28520, 0, 1, 0, 0, 0, 0, 0, 0
0.28525, 0, 0, 1, 0, 0, 0, 1, 0
0.28530, 0, 0, 0, 0, 0, 0, 0, 1
0.28535, 0, 0, 1, 1, 0, 0, 1, 1
0.28565, 1, 0, 0, 1, 1, 0, 0, 1
0.28570, 0, 0, 0, 1, 1, 0, 0, 1
0.28575, 0, 0, 1, 0, 0, 0, 1, 0
0.28580, 0, 0, 0, 0, 0, 0, 0, 0
0.28620, 0, 1, 0, 0, 1, 0, 0, 0
0.28625, 0, 0, 1, 0, 0, 0, 1, 0
0.28630, 1, 0, 0, 0, 0, 0, 1, 1
0.28635, 0, 0, 1, 1, 0, 0, 0, 1
0.28640, 0, 0, 1, 1, 0, 0, 1, 1
0.28665, 1, 0, 0, 1, 1, 0, 0, 1
0.28670, 0, 1, 1, 0, 0, 0, 1, 0
0.28675, 1, 1, 0, 0, 1, 0, 0, 0
0.28680, 1, 0, 0, 0, 1, 0, 0, 0
0.28685, 0, 0, 0, 0, 0, 0, 0, 0
0.28720, 0, 1, 0, 0, 0, 0, 0, 0
0.28725, 1, 1, 0, 0, 0, 0, 1, 1
0.28730, 0, 1, 0, 1, 0, 0, 0, 1
0.28740, 0, 0, 1, 1, 0, 0, 1, 1
0.28765, 0, 0, 0, 1, 0, 0, 0, 1
0.28770, 0, 0, 1, 0, 0, 0, 1, 0
0.28775, 1, 0, 0, 0, 1, 0, 0, 0
0.28780, 0, 0, 0, 0, 0, 0, 0, 0
0.28820, 0, 1, 0, 0, 0, 0, 0, 0
0.28825, 0, 1, 1, 0, 0, 0, 1, 0
0.28830, 0, 0, 0, 1, 0, 0, 0, 1
0.28835, 0, 1, 0, 1, 0, 0, 0, 1
0.28840, 0, 1, 1, 1, 0, 0, 1, 1
0.28845, 0, 0, 1, 1, 0, 0, 1, 1
0.28850, 0, 1, 1, 1, 0, 0, 1, 1
0.28855, 0, 0, 1, 1, 0, 0, 1, 1
0.28865, 0, 0, 1, 1, 1, 0, 1, 0
0.28870, 1, 1, 1, 0, 1, 0, 1, 0
0.28875, 0, 0, 1, 0, 0, 0, 1, 0
0.28880, 0, 0, 0, 0, 0, 0, 0, 0
0.28920, 0, 1, 0, 0, 0, 0, 0, 0
0.28925, 1, 0, 1, 0, 1, 0, 1, 0
0.28930, 0, 0, 0, 1, 0, 0, 0, 1
0.28935, 0, 0, 1, 1, 0, 0, 1, 1
0.28965, 1, 0, 0, 1, 1, 0, 0, 1
0.28970, 1, 1, 1, 0, 1, 0, 1, 0
0.28975, 0, 0, 1, 0, 0, 0, 1, 0
0.28980, 0, 0, 0, 0, 0, 0, 0, 0
0.29020, 0, 1, 0, 0, 0, 0, 0, 0
0.29025, 0, 1, 1, 0, 0, 0, 1, 0
0.29030, 0, 0, 0, 1, 0, 0, 0, 1
0.29035, 0, 1, 0, 1, 0, 0, 0, 1
0.29040, 0, 0, 1, 1, 0, 0, 1, 1
0.29065, 0, 1, 0, 1, 0, 0, 0, 1
0.29070, 0, 1, 1, 0, 0, 0, 1, 0
0.29075, 1, 0, 0, 0, 1, 0, 0, 0
0.29080, 0, 0, 0, 0, 0, 0, 0, 0
0.29120, 0, 1, 0, 0, 0, 0, 0, 0
0.29125, 0, 1, 1, 0, 0, 0, 1, 0
0.29130, 1, 1, 1, 0, 1, 0, 1, 0
0.29135, 0, 0, 1, 1, 0, 0, 1, 1
0.29165, 1, 0, 0, 1, 1, 0, 0, 1
0.29170, 1, 1, 1, 0, 1, 0, 1, 0
0.29175, 1, 0, 0, 0, 1, 0, 0, 0
0.29180, 0, 0, 0, 0, 0, 0, 0, 0
0.29220, 1, 0, 0, 0, 1, 0, 0, 0
0.29225, 0, 0, 0, 0, 0, 0, 0, 0
0.29230, 0, 1, 1, 0, 0, 0, 1, 0
0.29235, 0, 1, 0, 1, 0, 0, 0, 1
0.29240, 0, 0, 1, 1, 0, 0, 1, 1
0.29265, 0, 1, 0, 1, 0, 0, 0, 1
0.29270, 1, 1, 1, 0, 1, 0, 1, 0
0.29275, 0, 0, 0, 0, 0, 0, 0, 0
0.29320, 0, 1, 0, 0, 1, 0, 0, 0
0.29325, 0, 1, 1, 0, 0, 0, 1, 0
0.29330, 1, 0, 0, 1, 1, 0, 0, 1
0.29335, 0, 1, 0, 1, 0, 0, 0, 1
0.29340, 0, 0, 1, 1, 0, 0, 1, 1
0.29365, 1, 1, 0, 1, 1, 0, 0, 1
0.29370, 0, 1, 1, 0, 0, 0, 1, 0
0.29375, 0, 0, 1, 0, 0, 0, 1, 0
0.29380, 0, 0, 0, 0, 0, 0, 0, 0
0.29420, 1, 1, 0, 0, 1, 0, 0, 0
0.29425, 1, 0, 1, 0, 1, 0, 1, 0
0.29430, 0, 1, 0, 1, 0, 0, 0, 1
0.29440, 0, 0, 1, 1, 0, 0, 1, 1
0.29470, 1, 0, 1, 0, 1, 0, 1, 0
0.29475, 1, 1, 0, 0, 1, 0, 0, 0
0.29480, 0, 0, 0, 0, 0, 0, 0, 0
0.29520, 0, 1, 0, 0, 0, 0, 0, 0
0.29525, 1, 0, 1, 0, 1, 0, 1, 0
0.29530, 0, 0, 1, 1, 0, 0, 1, 1
0.29535, 1, 1, 0, 1, 1, 0, 0, 1
0.29540, 0, 0, 1, 1, 0, 0, 1, 1
0.29565, 0, 0, 0, 1, 0, 0, 0, 1
0.29570, 0, 0, 1, 0, 0, 0, 1, 0
0.29575, 1, 1, 0, 0, 1, 0, 0, 0
0.29580, 0, 0, 0, 0, 0, 0, 0, 0
0.29620, 0, 0, 1, 0, 1, 0, 0, 0
0.29625, 1, 0, 1, 0, 1, 0, 1, 0
0.29630, 1, 1, 1, 0, 1, 0, 1, 0
0.29635, 0, 1, 0, 1, 0, 0, 0, 1
0.29640, 0, 0, 1, 1, 0, 0, 1, 1
0.29665, 0, 1, 0, 1, 0, 0, 0, 1
0.29670, 1, 1, 1, 0, 1, 0, 1, 0
0.29675, 1, 0, 0, 0, 1, 0, 0, 0
0.29680, 0, 0, 0, 0, 0, 0, 0, 0
0.29720, 0, 1, 0, 0, 0, 0, 0, 0
0.29725, 0, 0, 1, 0, 0, 0, 1, 0
0.29730, 0, 1, 0, 1, 0, 0, 0, 1
0.29740, 0, 0, 1, 1, 0, 0, 1, 1
0.29765, 0, 1, 0, 1, 0, 0, 0, 1
0.29770, 0, 1, 1, 0, 0, 0, 1, 0
0.29775, 0, 1, 0, 0, 0, 0, 0, 0
0.29780, 0, 0, 0, 0, 0, 0, 0, 0
0.29820, 0, 0, 1, 0, 1, 0, 0, 0
0.29825, 0, 1, 1, 0, 0, 0, 1, 0
0.29830, 0, 1, 0, 1, 0, 0, 0, 1
0.29840, 0, 0, 1, 1, 0, 0, 1, 1
0.29865, 0, 1, 0, 1, 0, 0, 0, 1
0.29870, 1, 0, 1, 0, 1, 0, 1, 0
0.29875, 0, 0, 1, 0, 0, 0, 1, 0
0.29880, 0, 0, 0, 0, 0, 0, 0, 0
0.29920, 0, 1, 0, 0, 0, 0, 0, 0
0.29925, 0, 1, 1, 0, 0, 0, 1, 0
0.29930, 0, 1, 0, 1, 0, 0, 0, 1
0.29940, 0, 0, 1, 1, 0, 0, 1, 1
0.29965, 1, 0, 0, 1, 1, 0, 0, 1
0.29970, 0, 0, 0, 0, 0, 0, 0, 1
0.29975, 1, 1, 0, 0, 1, 0, 0, 0
0.29980, 1, 0, 0, 0, 1, 0, 0, 0
0.29985, 0, 0, 0, 0, 0, 0, 0, 0
0.30020, 0, 0, 1, 0, 0, 0, 1, 0
0.30025, 0, 0, 0, 1, 0, 0, 0, 1
0.30035, 0, 1, 0, 1, 0, 0, 0, 1
0.30040, 0, 0, 1, 1, 0, 0, 1, 1
0.30065, 1, 0, 0, 1, 1, 0, 0, 1
0.30070, 0, 1, 1, 0, 0, 0, 1, 0
0.30075, 0, 0, 1, 0, 0, 0, 1, 0
0.30080, 0, 0, 0, 0, 0, 0, 0, 0
0.30120, 0, 0, 1, 0, 1, 0, 0, 0
0.30125, 0, 1, 0, 1, 1, 0, 0, 1
0.30130, 1, 0, 0, 1, 1, 0, 0, 1
0.30135, 0, 1, 0, 1, 0, 0, 0, 1
0.30140, 0, 0, 1, 1, 0, 0, 1, 1
0.30165, 0, 0, 0, 1, 0, 0, 0, 1
0.30170, 0, 1, 1, 0, 0, 0, 1, 0
0.30175, 1, 1, 0, 0, 1, 0, 0, 0
0.30180, 0, 0, 0, 0, 0, 0, 0, 0
0.30220, 0, 1, 0, 0, 0, 0, 0, 0
0.30225, 0, 0, 1, 0, 0, 0, 1, 0
0.30230, 0, 0, 0, 0, 0, 0, 1, 0
0.30235, 0, 1, 0, 1, 0, 0, 0, 1
0.30240, 0, 0, 1, 1, 0, 0, 1, 1
0.30265, 1, 1, 0, 1, 1, 0, 0, 1
0.30270, 1, 0, 1, 0, 1, 0, 1, 0
0.30275, 0, 1, 0, 0, 0, 0, 0, 0
0.30280, 0, 0, 0, 0, 0, 0, 0, 0
0.30320, 0, 1, 0, 0, 0, 0, 0, 0
0.30325, 0, 0, 0, 0, 0, 0, 1, 0
0.30330, 1, 0, 0, 1, 1, 0, 0, 1
0.30335, 0, 0, 1, 1, 0, 0, 1, 1
0.30365, 1, 1, 1, 0, 0, 0, 0, 1
0.30370, 0, 1, 1, 0, 0, 0, 1, 0
0.30375, 0, 0, 1, 0, 0, 0, 1, 0
0.30380, 0, 0, 0, 0, 0, 0, 0, 0
0.30420, 0, 1, 0, 0, 0, 0, 0, 0
0.30425, 0, 1, 1, 0, 0, 0, 1, 0
0.30430, 0, 0, 0, 1, 0, 0, 0, 1
0.30435, 1, 1, 0, 1, 1, 0, 0, 1
0.30440, 0, 0, 1, 1, 0, 0, 1, 1
0.30465, 1, 0, 0, 1, 1, 0, 0, 1
0.30470, 1, 0, 1, 0, 1, 0, 1, 0
0.30475, 0, 1, 0, 0, 0, 0, 0, 0
0.30480, 1, 0, 0, 0, 1, 0, 0, 0
0.30485, 0, 0, 0, 0, 0, 0, 0, 0
0.30520, 0, 1, 0, 0, 0, 0, 0, 0
0.30525, 1, 1, 0, 0, 1, 0, 0, 0
0.30530, 0, 1, 0, 1, 0, 0, 0, 1
0.30540, 0, 0, 1, 1, 0, 0, 1, 1
0.30565, 1, 0, 0, 1, 1, 0, 0, 1
0.30570, 0, 1, 1, 0, 0, 0, 1, 0
0.30575, 0, 0, 1, 0, 0, 0, 1, 0
0.30580, 0, 0, 0, 0, 0, 0, 0, 0
0.30620, 0, 0, 1, 0, 1, 0, 0, 0
0.30625, 1, 1, 1, 0, 1, 0, 1, 0
0.30630, 0, 0, 1, 1, 0, 0, 1, 1
0.30635, 0, 1, 0, 1, 0, 0, 0, 1
0.30640, 0, 0, 1, 1, 0, 0, 1, 1
0.30665, 0, 1, 0, 1, 0, 0, 0, 1
0.30670, 1, 1, 1, 0, 1, 0, 1, 0
0.30675, 1, 1, 0, 0, 1, 0, 0, 0
0.30680, 0, 0, 0, 0, 0, 0, 0, 0
0.30720, 0, 1, 0, 0, 0, 0, 0, 0
0.30725, 0, 1, 1, 0, 0, 0, 1, 0
0.30730, 0, 0, 0, 1, 0, 0, 0, 1
0.30735, 0, 1, 0, 1, 0, 0, 0, 1
0.30740, 0, 0, 1, 1, 0, 0, 1, 1
0.30765, 1, 0, 0, 1, 1, 0, 0, 1
0.30770, 0, 1, 1, 0, 0, 0, 0, 0
0.30775, 0, 0, 1, 0, 0, 0, 1, 0
0.30780, 0, 0, 0, 0, 0, 0, 0, 0
0.30820, 0, 1, 0, 0, 0, 0, 0, 0
0.30825, 0, 0, 0, 0, 0, 0, 1, 0
0.30830, 0, 0, 1, 1, 0, 0, 1, 0
0.30835, 0, 1, 0, 1, 0, 0, 0, 1
0.30840, 0, 0, 1, 1, 0, 0, 1, 1
0.30865, 0, 1, 0, 1, 0, 0, 0, 1
0.30870, 0, 1, 1, 0, 0, 0, 1, 0
0.30875, 1, 0, 0, 0, 0, 0, 1, 0
0.30880, 0, 0, 0, 0, 0, 0, 0, 0
0.30920, 0, 0, 1, 0, 0, 0, 1, 0
0.30925, 1, 0, 1, 0, 1, 0, 1, 0
0.30930, 0, 1, 1, 0, 0, 0, 1, 0
0.30935, 0, 0, 1, 1, 0, 0, 1, 1
0.30965, 1, 1, 0, 1, 1, 0, 0, 1
0.30970, 1, 0, 0, 1, 0, 0, 1, 0
0.30975, 1, 1, 0, 0, 1, 0, 0, 0
0.30980, 0, 0, 0, 0, 0, 0, 0, 0
0.31020, 0, 1, 0, 0, 0, 0, 0, 0
0.31025, 1, 1, 0, 0, 1, 0, 0, 0
0.31030, 1, 0, 0, 1, 1, 0, 0, 1
0.31035, 0, 0, 1, 1, 0, 0, 0, 1
0.31040, 0, 0, 1, 1, 0, 0, 1, 1
0.31065, 1, 0, 0, 1, 1, 0, 0, 1
0.31070, 0, 1, 1, 0, 0, 0, 1, 0
0.31075, 0, 0, 1, 0, 0, 0, 1, 0
0.31080, 0, 0, 0, 0, 0, 0, 0, 0
0.31120, 0, 1, 0, 0, 0, 0, 0, 0
0.31125, 0, 0, 1, 0, 0, 0, 1, 0
0.31130, 0, 0, 1, 1, 0, 0, 1, 1
0.31135, 0, 1, 0, 1, 0, 0, 0, 1
0.31140, 0, 0, 1, 1, 0, 0, 1, 1
0.31165, 1, 0, 0, 1, 1, 0, 0, 1
0.31170, 0, 1, 1, 0, 0, 0, 1, 0
0.31175, 0, 0, 1, 0, 0, 0, 1, 0
0.31180, 0, 0, 0, 0, 0, 0, 0, 0
0.31220, 1, 0, 0, 0, 1, 0, 0, 0
0.31225, 0, 1, 1, 0, 0, 0, 1, 0
0.31230, 0, 0, 0, 1, 0, 0, 0, 1
0.31235, 0, 1, 0, 1, 0, 0, 0, 1
0.31240, 0, 0, 1, 1, 0, 0, 1, 1
0.31265, 1, 0, 0, 1, 1, 0, 0, 1
0.31270, 0, 1, 1, 0, 0, 0, 1, 0
0.31275, 1, 0, 0, 0, 0, 0, 1, 0
0.31280, 0, 0, 0, 0, 0, 0, 0, 0
0.31320, 0, 1, 0, 0, 1, 0, 0, 0
0.31325, 0, 0, 1, 0, 0, 0, 1, 0
0.31330, 0, 1, 0, 1, 0, 0, 0, 1
0.31340, 0, 0, 1, 1, 0, 0, 1, 1
0.31365, 0, 0, 0, 1, 0, 0, 0, 1
0.31370, 0, 0, 1, 0, 0, 0, 1, 0
0.31375, 0, 1, 1, 0, 0, 0, 1, 0
0.31380, 0, 0, 0, 0, 0, 0, 0, 0
0.31420, 1, 1, 0, 0, 1, 0, 0, 0
0.31425, 0, 0, 1, 0, 0, 0, 1, 0
0.31430, 1, 0, 0, 1, 1, 0, 0, 1
0.31435, 0, 1, 0, 1, 0, 0, 0, 1
0.31440, 1, 1, 0, 1, 1, 0, 0, 1
0.31460, 1, 0, 1, 1, 1, 0, 1, 1
0.31465, 0, 0, 0, 0, 1, 0, 0, 0
0.31470, 1, 0, 1, 0, 1, 0, 1, 0
0.31475, 0, 1, 0, 0, 0, 0, 0, 0
0.31480, 0, 0, 0, 0, 0, 0, 0, 0
0.31520, 1, 0, 0, 0, 1, 0, 0, 0
0.31525, 1, 1, 0, 0, 1, 0, 0, 0
0.31530, 1, 1, 1, 0, 1, 0, 1, 0
0.31535, 0, 1, 0, 1, 0, 0, 0, 1
0.31540, 0, 0, 1, 1, 0, 0, 1, 1
0.31565, 0, 0, 0, 0, 1, 0, 1, 0
0.31570, 0, 0, 0, 1, 0, 0, 1, 0
0.31575, 0, 0, 0, 0, 0, 0, 0, 0
0.31620, 0, 1, 0, 0, 0, 0, 0, 0
0.31625, 0, 1, 1, 0, 0, 0, 1, 0
0.31630, 0, 1, 0, 1, 0, 0, 0, 1
0.31640, 0, 0, 1, 1, 0, 0, 1, 1
0.31665, 1, 0, 0, 1, 1, 0, 0, 1
0.31670, 0, 1, 1, 0, 0, 0, 1, 0
0.31675, 1, 0, 0, 0, 0, 0, 1, 0
0.31680, 0, 0, 0, 0, 0, 0, 0, 0
0.31720, 0, 1, 0, 0, 0, 0, 0, 0
0.31725, 0, 0, 1, 0, 0, 0, 1, 0
0.31730, 0, 0, 0, 0, 1, 0, 0, 0
0.31735, 0, 0, 1, 1, 0, 0, 0, 1
0.31740, 0, 0, 1, 1, 0, 0, 1, 1
0.31765, 0, 1, 0, 1, 0, 0, 0, 1
0.31770, 0, 0, 0, 1, 0, 0, 0, 1
0.31775, 0, 0, 1, 0, 0, 0, 1, 0
0.31780, 0, 0, 0, 0, 0, 0, 0, 0
0.31820, 0, 1, 0, 0, 0, 0, 0, 0
0.31825, 0, 0, 1, 0, 0, 0, 1, 0
0.31830, 0, 1, 0, 1, 0, 0, 0, 1
0.31835, 0, 0, 1, 1, 0, 0, 1, 1
0.31840, 0, 0, 1, 1, 1, 0, 0, 1
0.31845, 0, 0, 1, 1, 0, 0, 1, 1
0.31865, 1, 1, 1, 0, 1, 0, 0, 1
0.31870, 0, 1, 1, 0, 0, 0, 1, 0
0.31875, 1, 1, 0, 0, 1, 0, 0, 0
0.31880, 0, 0, 0, 0, 0, 0, 0, 0
0.31920, 0, 1, 0, 0, 0, 0, 0, 0
0.31925, 1, 0, 1, 0, 1, 0, 1, 0
0.31930, 0, 0, 0, 0, 1, 0, 0, 0
0.31935, 0, 1, 0, 1, 0, 0, 0, 1
0.31940, 0, 0, 1, 1, 0, 0, 1, 1
0.31965, 1, 0, 0, 1, 1, 0, 0, 1
0.31970, 0, 1, 1, 0, 0, 0, 1, 0
0.31975, 0, 0, 1, 0, 0, 0, 1, 0
0.31980, 0, 0, 0, 0, 0, 0, 0, 0
0.32020, 0, 0, 1, 0, 1, 0, 0, 0
0.32025, 1, 0, 1, 0, 1, 0, 1, 0
0.32030, 0, 0, 0, 1, 0, 0, 0, 1
0.32035, 0, 1, 0, 1, 0, 0, 0, 1
0.32040, 0, 0, 1, 1, 0, 0, 1, 1
0.32065, 0, 0, 1, 0, 0, 0, 1, 0
0.32070, 0, 1, 1, 0, 0, 0, 1, 0
0.32075, 0, 1, 0, 0, 0, 0, 1, 0
0.32080, 0, 0, 0, 0, 0, 0, 0, 0
0.32120, 0, 1, 0, 0, 0, 0, 0, 0
0.32125, 0, 1, 1, 0, 0, 0, 1, 0
0.32130, 0, 0, 0, 1, 0, 0, 0, 1
0.32135, 0, 1, 0, 1, 0, 0, 0, 1
0.32140, 0, 0, 1, 1, 0, 0, 1, 1
0.32165, 0, 1, 0, 1, 0, 0, 0, 1
0.32170, 0, 1, 1, 0, 0, 0, 1, 0
0.32175, 0, 0, 1, 0, 0, 0, 1, 0
0.32180, 0, 0, 0, 0, 0, 0, 0, 0
