Time[s], Channel 0, Channel 1, Channel 2, Channel 3, Channel 4, Channel 5, Channel 6, Channel 7
0.00024120, 1, 0, 0, 0, 1, 0, 0, 0
0.00024122, 1, 0, 0, 1, 1, 0, 0, 1
0.00024123, 1, 0, 0, 0, 1, 0, 0, 0
0.00024125, 1, 0, 0, 1, 1, 0, 0, 1
0.00024126, 1, 0, 0, 0, 1, 0, 0, 0
0.00024128, 1, 0, 0, 1, 1, 0, 0, 1
0.00024129, 1, 0, 0, 0, 1, 0, 0, 0
0.00024131, 1, 0, 0, 1, 1, 0, 0, 1
0.00024132, 1, 0, 0, 0, 1, 0, 0, 0
0.00024134, 1, 0, 0, 1, 1, 0, 0, 1
0.00024135, 1, 0, 0, 0, 1, 0, 0, 0
0.00024137, 1, 0, 0, 1, 1, 0, 0, 1
0.00024138, 1, 0, 0, 0, 1, 0, 0, 0
0.00024142, 1, 0, 0, 1, 1, 0, 0, 1
0.00024143, 1, 0, 0, 0, 1, 0, 0, 0
0.00024145, 1, 0, 0, 1, 1, 0, 0, 1
0.00024146, 1, 0, 0, 0, 1, 0, 0, 0
0.00024148, 1, 0, 0, 1, 1, 0, 0, 1
0.00024149, 1, 0, 0, 0, 1, 0, 0, 0
0.00024151, 1, 0, 0, 1, 1, 0, 0, 1
0.00024152, 1, 0, 0, 0, 1, 0, 0, 0
0.00024154, 1, 0, 0, 1, 1, 0, 0, 1
0.00024155, 1, 0, 0, 0, 1, 0, 0, 0
0.00024157, 1, 0, 0, 1, 1, 0, 0, 1
0.00024209, 1, 0, 0, 0, 1, 0, 0, 0
0.00024309, 1, 0, 0, 1, 1, 0, 0, 1
0.00024310, 1, 0, 0, 0, 1, 0, 0, 0
0.00024409, 1, 0, 0, 1, 1, 0, 0, 1
0.00024410, 0, 0, 0, 0, 0, 0, 0, 0
0.00024509, 1, 0, 0, 1, 1, 0, 0, 1
0.00024510, 1, 1, 1, 1, 0, 0, 0, 1
0.00024512, 0, 1, 0, 1, 1, 0, 0, 1
0.00024609, 0, 1, 1, 0, 0, 0, 1, 0
0.00024709, 1, 1, 0, 0, 0, 0, 0, 1
0.00024710, 0, 1, 1, 0, 0, 0, 1, 0
0.00024711, 1, 1, 1, 0, 0, 0, 0, 0
0.00024713, 0, 1, 1, 0, 0, 0, 1, 0
0.00024809, 1, 1, 1, 0, 1, 0, 1, 0
0.00024810, 0, 1, 1, 0, 0, 0, 1, 0
0.00024909, 1, 1, 1, 0, 1, 0, 1, 0
0.00024910, 0, 1, 1, 0, 0, 0, 1, 0
0.00025009, 1, 1, 1, 0, 1, 0, 1, 0
0.00025010, 0, 1, 1, 0, 0, 0, 1, 0
0.00025109, 1, 1, 1, 0, 1, 0, 1, 0
0.00025110, 0, 1, 1, 0, 0, 0, 1, 0
0.00025209, 1, 1, 1, 0, 1, 0, 1, 0
0.00025210, 0, 1, 1, 0, 0, 0, 1, 0
0.00025309, 1, 1, 1, 0, 1, 0, 1, 0
0.00025310, 0, 1, 1, 0, 0, 0, 1, 0
0.00025409, 1, 1, 1, 0, 1, 0, 1, 0
0.00025410, 0, 1, 1, 0, 0, 0, 1, 0
0.00025509, 1, 1, 1, 0, 1, 0, 1, 0
0.00025510, 0, 1, 1, 0, 0, 0, 1, 0
0.00025609, 1, 1, 1, 0, 1, 0, 1, 0
0.00025610, 1, 1, 1, 1, 1, 0, 1, 0
0.00026109, 0, 0, 0, 0, 0, 0, 0, 0
0.00027110, 0, 0, 0, 0, 1, 0, 0, 0
0.00027112, 0, 0, 0, 0, 0, 0, 0, 0
0.00027113, 1, 1, 1, 1, 1, 0, 1, 0
0.00027114, 1, 1, 1, 1, 1, 0, 1, 1
0.00027115, 0, 0, 0, 0, 0, 0, 0, 0
0.00027116, 1, 1, 1, 1, 1, 0, 1, 1
0.00027120, 0, 0, 0, 0, 0, 0, 0, 0
0.00027122, 0, 1, 0, 1, 0, 0, 0, 1
0.00027123, 1, 1, 0, 1, 1, 0, 0, 1
0.00027124, 1, 0, 0, 1, 1, 0, 0, 1
0.00027125, 0, 1, 0, 1, 0, 0, 0, 1
0.00027209, 1, 0, 0, 1, 1, 0, 0, 1
0.00027210, 0, 1, 0, 1, 0, 0, 0, 1
0.00027211, 1, 0, 0, 1, 1, 0, 0, 1
0.00027212, 1, 1, 0, 1, 1, 0, 0, 1
0.00027213, 0, 1, 0, 1, 0, 0, 0, 1
0.00027309, 1, 0, 0, 1, 1, 0, 0, 1
0.00027310, 0, 1, 0, 1, 0, 0, 0, 1
0.00027311, 1, 0, 0, 1, 1, 0, 0, 1
0.00027312, 1, 1, 0, 1, 1, 0, 0, 1
0.00027313, 0, 1, 0, 1, 0, 0, 0, 1
0.00027409, 1, 0, 0, 1, 1, 0, 0, 1
0.00027410, 0, 1, 0, 1, 0, 0, 0, 1
0.00027411, 1, 0, 0, 1, 1, 0, 0, 1
0.00027412, 1, 1, 0, 1, 1, 0, 0, 1
0.00027413, 0, 1, 0, 1, 0, 0, 0, 1
0.00027509, 1, 0, 0, 1, 1, 0, 0, 1
0.00027510, 0, 1, 0, 1, 0, 0, 0, 1
0.00027511, 1, 0, 0, 1, 1, 0, 0, 1
0.00027513, 0, 1, 0, 1, 0, 0, 0, 1
0.00027609, 1, 0, 0, 1, 1, 0, 0, 1
0.00027610, 0, 1, 0, 1, 0, 0, 0, 1
0.00027709, 1, 0, 0, 1, 1, 0, 0, 1
0.00027710, 1, 0, 0, 1, 0, 0, 0, 1
0.00027711, 1, 0, 1, 0, 0, 0, 0, 1
0.00027809, 1, 0, 0, 1, 1, 0, 0, 1
0.00027810, 0, 0, 0, 0, 0, 0, 1, 1
0.00027811, 0, 0, 0, 0, 0, 0, 0, 0
0.00027812, 1, 0, 0, 1, 1, 0, 1, 1
0.00027813, 1, 0, 0, 1, 1, 0, 1, 0
0.00028009, 1, 0, 0, 1, 1, 0, 0, 1
0.00028509, 1, 1, 1, 0, 1, 0, 1, 0
0.00028609, 1, 0, 0, 1, 1, 0, 0, 1
0.00028709, 1, 1, 1, 0, 1, 0, 1, 0
0.00028710, 1, 0, 0, 0, 1, 0, 0, 0
0.00028712, 0, 0, 0, 0, 0, 0, 0, 0
0.00028809, 1, 0, 0, 0, 1, 0, 0, 0
0.00028810, 0, 0, 0, 0, 0, 0, 0, 0
0.00028909, 1, 0, 0, 0, 1, 0, 0, 0
0.00028910, 0, 0, 0, 0, 0, 0, 0, 0
0.00029009, 1, 0, 0, 0, 1, 0, 0, 0
0.00029010, 0, 0, 0, 0, 0, 0, 0, 0
0.00029109, 1, 0, 0, 0, 1, 0, 0, 0
0.00029110, 0, 0, 0, 0, 0, 0, 0, 0
0.00029209, 1, 0, 0, 0, 1, 0, 0, 0
0.00029210, 0, 0, 0, 0, 0, 0, 0, 0
0.00029309, 1, 0, 0, 0, 1, 0, 0, 0
0.00029310, 0, 0, 0, 0, 0, 0, 0, 0
0.00029409, 1, 0, 0, 0, 1, 0, 0, 0
0.00029410, 0, 0, 0, 0, 0, 0, 0, 0
0.00029509, 1, 0, 0, 0, 1, 0, 0, 0
0.00029510, 0, 0, 0, 0, 0, 0, 0, 0
0.00029609, 1, 0, 0, 0, 1, 0, 0, 0
0.00029610, 0, 0, 0, 0, 0, 0, 0, 0
0.00029709, 1, 0, 0, 0, 1, 0, 0, 0
0.00029710, 0, 0, 0, 0, 0, 0, 0, 0
0.00029809, 1, 0, 0, 0, 1, 0, 0, 0
0.00029810, 0, 0, 0, 0, 0, 0, 0, 0
0.00029909, 1, 0, 0, 0, 1, 0, 0, 0
0.00029910, 0, 0, 0, 0, 0, 0, 0, 0
0.00030009, 1, 0, 0, 0, 1, 0, 0, 0
0.00030010, 0, 0, 0, 0, 0, 0, 0, 0
0.00030110, 1, 0, 0, 0, 1, 0, 0, 0
0.00030112, 1, 1, 0, 0, 0, 0, 0, 0
0.00030210, 1, 1, 1, 1, 0, 0, 0, 0
0.00030211, 1, 1, 0, 1, 0, 0, 0, 0
0.00030212, 1, 1, 0, 0, 1, 0, 0, 0
0.00030213, 0, 0, 0, 0, 0, 0, 0, 0
0.00030309, 1, 1, 0, 0, 1, 0, 0, 0
0.00030310, 0, 0, 0, 0, 1, 0, 0, 0
0.00030312, 1, 1, 0, 0, 1, 0, 0, 0
0.00030313, 0, 0, 0, 1, 0, 0, 0, 1
0.00030314, 0, 0, 0, 1, 1, 0, 0, 1
0.00030315, 0, 0, 1, 1, 1, 0, 0, 0
0.00030509, 0, 1, 0, 1, 1, 0, 0, 0
0.00030609, 0, 0, 0, 1, 0, 0, 0, 1
0.00030710, 0, 0, 0, 1, 0, 0, 1, 1
0.00030711, 0, 0, 0, 0, 0, 0, 1, 0
0.00030809, 0, 0, 0, 1, 0, 0, 0, 1
0.00030810, 1, 1, 1, 1, 0, 0, 1, 1
0.00030811, 0, 0, 0, 1, 0, 0, 0, 1
0.00030813, 0, 0, 1, 1, 0, 0, 1, 1
0.00030814, 0, 0, 1, 1, 0, 0, 1, 0
0.00030909, 0, 0, 1, 0, 1, 0, 0, 1
0.00031009, 1, 0, 1, 0, 1, 0, 1, 0
0.00031010, 1, 0, 1, 1, 1, 0, 0, 1
0.00031011, 1, 0, 0, 1, 0, 0, 0, 1
0.00031109, 1, 0, 1, 0, 1, 0, 1, 0
0.00031110, 1, 0, 1, 0, 1, 0, 0, 1
0.00031111, 1, 0, 1, 0, 1, 0, 1, 0
0.00031113, 0, 0, 1, 0, 0, 0, 1, 0
0.00031209, 1, 0, 1, 0, 1, 0, 1, 0
0.00031210, 0, 0, 1, 0, 1, 0, 1, 0
0.00031211, 0, 0, 0, 0, 1, 0, 1, 0
0.00031309, 0, 1, 0, 1, 0, 0, 1, 0
0.00031409, 0, 0, 0, 1, 0, 0, 1, 0
0.00031509, 0, 0, 0, 1, 0, 0, 0, 1
0.00031809, 1, 1, 1, 1, 1, 0, 1, 0
0.00031810, 0, 0, 0, 0, 0, 0, 0, 0
0.00033110, 0, 0, 0, 0, 1, 0, 0, 0
0.00033112, 0, 0, 0, 0, 0, 0, 0, 0
0.00033113, 1, 1, 1, 1, 1, 0, 1, 0
0.00033114, 1, 1, 1, 1, 1, 0, 1, 1
0.00033115, 0, 0, 0, 0, 0, 0, 0, 0
0.00033116, 1, 1, 1, 1, 1, 0, 1, 1
0.00033120, 0, 0, 0, 0, 0, 0, 0, 0
0.00033122, 0, 1, 0, 1, 0, 0, 0, 1
0.00033709, 1, 1, 1, 1, 1, 0, 1, 0
0.00033710, 0, 1, 0, 1, 0, 0, 0, 1
0.00033809, 1, 1, 1, 0, 1, 0, 1, 0
0.00033810, 1, 1, 1, 1, 1, 0, 0, 1
0.00033811, 1, 1, 1, 1, 1, 0, 1, 1
0.00033812, 1, 1, 1, 0, 1, 0, 1, 0
0.00033909, 1, 0, 0, 1, 1, 0, 0, 0
0.00034009, 1, 1, 1, 0, 1, 0, 1, 0
0.00034010, 0, 0, 0, 1, 0, 0, 0, 1
0.00034209, 1, 1, 1, 1, 1, 0, 1, 1
0.00034210, 0, 0, 0, 1, 0, 0, 0, 1
0.00034215, 1, 1, 1, 0, 1, 0, 1, 0
0.00034216, 0, 0, 0, 0, 1, 0, 0, 1
0.00034218, 1, 0, 0, 0, 1, 0, 0, 1
0.00034219, 1, 1, 1, 0, 1, 0, 1, 0
0.00034309, 1, 1, 1, 1, 0, 0, 1, 0
0.00034310, 0, 0, 0, 0, 1, 0, 1, 0
0.00034409, 1, 0, 1, 0, 1, 0, 1, 0
0.00034410, 1, 1, 1, 1, 1, 0, 1, 1
0.00034412, 1, 0, 1, 0, 1, 0, 1, 0
0.00034413, 1, 0, 1, 0, 0, 0, 1, 1
0.00034414, 1, 0, 1, 0, 1, 0, 1, 0
0.00034416, 0, 0, 0, 1, 0, 0, 0, 1
0.00034509, 1, 0, 1, 0, 1, 0, 1, 0
0.00034809, 0, 0, 0, 0, 0, 0, 0, 0
0.00034909, 1, 0, 1, 0, 1, 0, 1, 0
0.00034910, 0, 0, 0, 0, 0, 0, 0, 0
0.00036110, 0, 0, 0, 0, 1, 0, 0, 0
0.00036112, 0, 0, 0, 0, 0, 0, 0, 0
0.00036309, 1, 1, 1, 1, 1, 0, 1, 1
0.00036310, 0, 0, 0, 0, 0, 0, 0, 0
0.00036312, 0, 1, 1, 0, 0, 0, 1, 1
0.00036409, 0, 0, 0, 0, 1, 0, 0, 0
0.00036509, 1, 1, 1, 0, 1, 0, 1, 0
0.00036510, 1, 0, 1, 0, 0, 0, 1, 1
0.00036512, 1, 1, 1, 0, 1, 0, 1, 0
0.00036513, 1, 0, 0, 1, 1, 0, 0, 1
0.00036609, 1, 1, 1, 0, 1, 0, 1, 0
0.00037009, 1, 0, 0, 1, 1, 0, 0, 1
0.00037109, 1, 1, 1, 0, 1, 0, 1, 0
0.00037110, 1, 0, 0, 1, 1, 0, 0, 1
0.00037209, 1, 1, 1, 0, 1, 0, 1, 0
0.00037210, 1, 0, 0, 1, 1, 0, 0, 1
0.00037309, 1, 1, 1, 0, 1, 0, 1, 0
0.00037310, 1, 0, 0, 1, 1, 0, 0, 1
0.00037409, 1, 1, 1, 0, 1, 0, 1, 0
0.00037410, 1, 0, 0, 1, 1, 0, 0, 1
0.00037509, 1, 1, 1, 0, 1, 0, 1, 0
0.00037609, 1, 0, 0, 1, 1, 0, 0, 1
0.00037709, 1, 1, 1, 0, 1, 0, 1, 0
0.00037710, 0, 0, 0, 0, 0, 0, 0, 0
0.00039110, 0, 0, 0, 0, 1, 0, 0, 0
0.00039112, 0, 0, 0, 0, 0, 0, 0, 0
0.00039113, 0, 1, 1, 1, 1, 0, 1, 0
0.00039114, 1, 1, 1, 1, 1, 0, 1, 1
0.00039115, 0, 0, 0, 0, 0, 0, 0, 0
0.00039116, 1, 1, 1, 1, 1, 0, 1, 1
0.00039120, 0, 0, 0, 0, 0, 0, 0, 0
0.00039122, 0, 1, 0, 1, 0, 0, 0, 1
0.00039123, 1, 1, 0, 1, 1, 0, 0, 1
0.00039124, 1, 0, 0, 1, 1, 0, 0, 1
0.00039125, 0, 1, 0, 1, 0, 0, 0, 1
0.00039209, 1, 0, 0, 1, 1, 0, 0, 1
0.00039210, 0, 1, 0, 1, 0, 0, 0, 1
0.00039211, 1, 0, 0, 1, 1, 0, 0, 1
0.00039212, 0, 1, 0, 1, 0, 0, 0, 1
0.00039309, 1, 0, 0, 1, 1, 0, 0, 1
0.00039310, 0, 1, 0, 1, 0, 0, 0, 1
0.00039509, 1, 0, 0, 1, 1, 0, 0, 1
0.00039510, 1, 0, 0, 1, 0, 0, 0, 1
0.00039511, 1, 0, 0, 0, 0, 0, 0, 1
0.00039609, 1, 0, 0, 1, 1, 0, 0, 1
0.00039610, 0, 0, 0, 0, 0, 0, 0, 1
0.00039611, 0, 0, 0, 0, 0, 0, 0, 0
0.00039709, 1, 0, 0, 1, 1, 0, 0, 1
0.00039710, 1, 1, 1, 1, 0, 0, 0, 1
0.00039712, 1, 0, 0, 1, 1, 0, 0, 1
0.00039809, 0, 1, 1, 0, 0, 0, 1, 0
0.00039909, 1, 0, 0, 1, 1, 0, 0, 1
0.00039910, 0, 1, 1, 0, 0, 0, 1, 0
0.00039911, 1, 0, 0, 1, 1, 0, 0, 1
0.00039912, 1, 1, 0, 1, 1, 0, 1, 1
0.00039913, 0, 1, 1, 0, 0, 0, 1, 0
0.00040109, 1, 0, 0, 1, 1, 0, 0, 1
0.00040110, 0, 1, 1, 0, 0, 0, 1, 0
0.00040111, 1, 0, 0, 1, 1, 0, 0, 1
0.00040112, 1, 1, 0, 1, 1, 0, 1, 1
0.00040113, 0, 1, 1, 0, 0, 0, 1, 0
0.00040309, 1, 0, 0, 1, 1, 0, 0, 1
0.00040310, 0, 1, 1, 0, 0, 0, 1, 0
0.00040311, 1, 0, 0, 1, 1, 0, 0, 1
0.00040312, 1, 0, 0, 1, 1, 0, 1, 1
0.00040313, 0, 1, 1, 0, 0, 0, 1, 0
0.00040509, 1, 0, 0, 1, 1, 0, 0, 1
0.00040609, 0, 1, 1, 0, 0, 0, 1, 0
0.00040709, 1, 0, 0, 1, 1, 0, 0, 1
0.00040710, 0, 0, 0, 0, 0, 0, 0, 0
0.00042110, 0, 0, 0, 0, 1, 0, 0, 0
0.00042112, 0, 0, 0, 0, 0, 0, 0, 0
0.00042113, 0, 1, 1, 1, 1, 0, 1, 0
0.00042114, 1, 1, 1, 1, 1, 0, 1, 1
0.00042115, 0, 0, 0, 0, 0, 0, 0, 0
0.00042116, 1, 1, 1, 1, 1, 0, 1, 1
0.00042120, 0, 0, 0, 0, 0, 0, 0, 0
0.00042122, 0, 1, 0, 1, 0, 0, 0, 1
0.00042609, 1, 0, 0, 1, 1, 0, 0, 1
0.00042610, 0, 0, 0, 1, 0, 0, 0, 1
0.00042611, 0, 0, 1, 0, 0, 0, 0, 1
0.00042709, 1, 0, 0, 1, 1, 0, 0, 1
0.00042710, 0, 0, 0, 0, 1, 0, 1, 1
0.00042711, 0, 0, 0, 0, 1, 0, 1, 0
0.00042712, 1, 0, 0, 1, 1, 0, 0, 1
0.00042713, 1, 0, 0, 1, 1, 0, 0, 0
0.00042909, 1, 0, 0, 1, 1, 0, 0, 1
0.00042910, 1, 0, 0, 1, 1, 0, 0, 0
0.00043009, 1, 0, 0, 1, 1, 0, 0, 1
0.00043809, 0, 0, 0, 0, 1, 0, 0, 1
0.00043909, 0, 0, 0, 0, 0, 0, 0, 0
0.00045110, 0, 0, 0, 0, 1, 0, 0, 0
0.00045112, 0, 0, 0, 0, 0, 0, 0, 0
0.00045309, 1, 1, 1, 1, 1, 0, 1, 1
0.00045310, 0, 0, 0, 0, 0, 0, 0, 0
0.00045312, 0, 0, 1, 0, 0, 0, 1, 1
0.00045409, 0, 0, 0, 0, 1, 0, 0, 0
0.00045509, 1, 1, 1, 0, 1, 0, 1, 0
0.00045510, 1, 0, 1, 0, 0, 0, 1, 1
0.00045511, 1, 0, 1, 0, 1, 0, 1, 1
0.00045512, 1, 0, 0, 1, 1, 0, 1, 0
0.00045709, 0, 0, 0, 1, 1, 0, 1, 0
0.00045809, 0, 0, 0, 1, 0, 0, 0, 1
0.00045909, 1, 1, 1, 0, 0, 0, 0, 1
0.00045910, 0, 0, 0, 1, 0, 0, 0, 1
0.00046009, 1, 1, 1, 1, 1, 0, 1, 1
0.00046010, 0, 0, 0, 1, 0, 0, 0, 1
0.00046012, 1, 1, 1, 0, 1, 0, 1, 0
0.00046015, 0, 0, 0, 0, 0, 0, 0, 1
0.00046016, 1, 1, 1, 0, 1, 0, 1, 0
0.00046017, 0, 1, 0, 1, 0, 0, 0, 1
0.00046019, 1, 1, 1, 0, 1, 0, 1, 0
0.00046109, 1, 1, 1, 1, 1, 0, 0, 1
0.00046110, 1, 1, 1, 0, 1, 0, 1, 0
0.00046710, 1, 0, 1, 0, 1, 0, 1, 0
0.00046711, 0, 0, 0, 0, 0, 0, 0, 0
0.00048209, 1, 0, 1, 0, 1, 0, 1, 0
0.00048210, 0, 0, 0, 0, 1, 0, 0, 0
0.00048212, 1, 1, 1, 1, 1, 0, 1, 0
0.00048213, 1, 1, 1, 1, 0, 0, 1, 0
0.00048309, 1, 0, 1, 0, 0, 0, 1, 0
0.00048409, 0, 1, 1, 0, 0, 0, 1, 0
0.00048514, 0, 0, 0, 0, 1, 0, 0, 0
0.00048609, 0, 1, 1, 0, 1, 0, 1, 0
0.00048610, 1, 1, 1, 1, 1, 0, 1, 0
0.00048611, 0, 1, 1, 0, 1, 0, 1, 0
0.00048612, 0, 0, 0, 0, 1, 0, 0, 1
0.00048613, 1, 1, 1, 0, 1, 0, 1, 0
0.00048614, 1, 1, 1, 0, 0, 0, 1, 0
0.00048709, 0, 1, 1, 0, 0, 0, 1, 0
0.00048810, 1, 1, 1, 1, 0, 0, 1, 1
0.00048812, 0, 1, 1, 0, 0, 0, 1, 0
0.00048813, 0, 1, 0, 0, 0, 0, 1, 0
0.00048814, 0, 0, 0, 0, 1, 0, 0, 0
0.00048909, 0, 1, 1, 0, 0, 0, 1, 0
0.00048910, 1, 1, 1, 1, 0, 0, 0, 1
0.00048911, 1, 1, 1, 1, 0, 0, 1, 1
0.00048912, 1, 0, 0, 1, 1, 0, 1, 0
0.00048913, 1, 1, 0, 1, 0, 0, 1, 0
0.00048914, 0, 0, 0, 1, 0, 0, 1, 0
0.00048915, 0, 0, 0, 1, 0, 0, 0, 0
0.00048916, 0, 1, 0, 1, 0, 0, 0, 1
0.00048917, 0, 0, 0, 1, 0, 0, 0, 1
0.00048919, 0, 1, 0, 1, 0, 0, 0, 1
0.00048920, 0, 0, 0, 1, 0, 0, 0, 1
0.00049109, 0, 1, 0, 1, 0, 0, 0, 1
0.00049209, 0, 0, 0, 1, 0, 0, 0, 1
0.00049210, 0, 1, 0, 1, 0, 0, 0, 1
0.00049211, 0, 0, 0, 1, 0, 0, 0, 1
0.00049214, 0, 0, 0, 0, 0, 0, 0, 0
0.00049309, 0, 0, 0, 1, 0, 0, 0, 1
0.00049310, 0, 0, 0, 0, 0, 0, 0, 0
0.00049409, 0, 0, 0, 1, 0, 0, 0, 1
0.00049410, 0, 0, 0, 0, 1, 0, 0, 0
0.00049412, 0, 0, 0, 1, 0, 0, 0, 1
0.00049809, 1, 1, 1, 1, 1, 0, 1, 0
0.00049810, 0, 0, 0, 0, 0, 0, 0, 0
0.00051111, 0, 0, 0, 0, 1, 0, 0, 0
0.00051112, 0, 0, 0, 0, 0, 0, 0, 0
0.00051309, 1, 1, 1, 1, 1, 0, 1, 1
0.00051310, 0, 0, 0, 0, 0, 0, 0, 0
0.00051312, 1, 1, 1, 0, 0, 0, 1, 1
0.00051315, 0, 0, 0, 0, 1, 0, 0, 0
0.00051409, 1, 1, 1, 0, 1, 0, 1, 0
0.00051410, 1, 1, 1, 1, 1, 0, 1, 1
0.00051412, 1, 1, 1, 0, 1, 0, 1, 0
0.00051509, 0, 1, 0, 1, 0, 0, 0, 1
0.00051609, 1, 1, 1, 1, 1, 0, 1, 0
0.00051610, 0, 1, 0, 1, 0, 0, 0, 1
0.00051809, 1, 1, 1, 1, 1, 0, 1, 0
0.00051810, 1, 1, 1, 1, 1, 0, 0, 1
0.00051811, 1, 1, 1, 1, 1, 0, 1, 1
0.00051812, 1, 1, 1, 0, 1, 0, 1, 0
0.00051909, 1, 1, 0, 0, 1, 0, 0, 0
0.00052009, 1, 1, 1, 0, 1, 0, 1, 0
0.00052010, 1, 1, 0, 0, 1, 0, 0, 0
0.00052109, 1, 1, 1, 0, 1, 0, 1, 0
0.00052110, 0, 0, 0, 0, 0, 0, 1, 0
0.00052209, 1, 1, 1, 0, 1, 0, 1, 0
0.00052210, 1, 1, 1, 1, 1, 0, 1, 1
0.00052212, 1, 1, 1, 0, 1, 0, 1, 0
0.00052213, 1, 1, 1, 1, 1, 0, 1, 1
0.00052215, 1, 1, 1, 0, 1, 0, 1, 0
0.00052309, 0, 1, 1, 0, 0, 0, 1, 0
0.00052409, 1, 1, 1, 0, 1, 0, 1, 0
0.00052410, 0, 1, 1, 0, 0, 0, 1, 0
0.00052509, 1, 1, 1, 0, 1, 0, 1, 0
0.00052510, 0, 1, 1, 0, 0, 0, 1, 0
0.00052609, 1, 1, 1, 0, 1, 0, 1, 0
0.00052610, 1, 1, 1, 1, 1, 0, 1, 0
0.00052711, 1, 1, 1, 0, 1, 0, 1, 0
0.00052809, 1, 1, 1, 1, 1, 0, 1, 0
0.00052810, 1, 1, 1, 0, 1, 0, 1, 0
0.00052811, 0, 0, 0, 0, 0, 0, 0, 0
0.00054111, 0, 0, 0, 0, 1, 0, 0, 0
0.00054112, 0, 0, 0, 0, 0, 0, 0, 0
0.00054309, 1, 1, 1, 1, 1, 0, 1, 1
0.00054310, 0, 0, 0, 0, 0, 0, 0, 0
0.00054312, 1, 1, 1, 0, 1, 0, 1, 1
0.00054315, 0, 0, 0, 0, 1, 0, 0, 0
0.00054409, 1, 1, 1, 0, 1, 0, 1, 0
0.00054410, 1, 1, 1, 1, 1, 0, 1, 1
0.00054411, 1, 1, 1, 1, 0, 0, 1, 1
0.00054412, 1, 1, 1, 0, 1, 0, 1, 0
0.00054609, 0, 0, 1, 1, 0, 0, 1, 1
0.00054709, 1, 1, 1, 0, 1, 0, 1, 0
0.00054710, 1, 0, 1, 0, 1, 0, 1, 1
0.00054711, 1, 0, 0, 0, 1, 0, 0, 1
0.00054712, 1, 1, 1, 0, 1, 0, 1, 0
0.00054713, 0, 0, 1, 0, 0, 0, 0, 0
0.00054715, 1, 1, 1, 0, 1, 0, 1, 0
0.00054716, 0, 0, 1, 0, 0, 0, 0, 0
0.00054718, 1, 1, 1, 0, 1, 0, 1, 0
0.00054809, 0, 0, 0, 1, 1, 0, 1, 0
0.00054810, 0, 0, 0, 0, 1, 0, 1, 0
0.00054811, 0, 0, 0, 1, 1, 0, 1, 0
0.00054813, 0, 0, 0, 0, 1, 0, 0, 0
0.00054909, 0, 0, 0, 1, 1, 0, 0, 1
0.00054910, 1, 1, 1, 1, 1, 0, 1, 1
0.00054911, 0, 0, 0, 1, 0, 0, 0, 1
0.00054913, 1, 1, 1, 1, 0, 0, 1, 1
0.00055009, 1, 0, 1, 1, 1, 0, 1, 1
0.00055010, 1, 0, 0, 1, 1, 0, 1, 1
0.00055011, 0, 0, 0, 0, 1, 0, 0, 0
0.00055109, 1, 0, 1, 1, 1, 0, 1, 1
0.00055110, 1, 1, 1, 1, 1, 0, 1, 1
0.00055111, 1, 1, 1, 1, 0, 0, 1, 1
0.00055112, 1, 1, 1, 1, 1, 0, 1, 1
0.00055113, 1, 1, 1, 1, 0, 0, 1, 1
0.00055114, 0, 0, 1, 1, 0, 0, 1, 1
0.00055209, 1, 1, 1, 1, 1, 0, 1, 1
0.00055210, 0, 0, 1, 1, 0, 0, 1, 1
0.00055212, 1, 1, 1, 1, 1, 0, 1, 1
0.00055213, 0, 0, 1, 1, 0, 0, 1, 1
0.00055215, 1, 1, 1, 1, 1, 0, 1, 1
0.00055309, 0, 0, 0, 0, 1, 0, 1, 1
0.00055409, 1, 1, 1, 1, 1, 0, 1, 1
0.00055410, 1, 1, 1, 1, 0, 0, 1, 1
0.00055412, 1, 1, 1, 1, 1, 0, 1, 1
0.00055414, 1, 0, 0, 1, 1, 0, 0, 1
0.00055509, 1, 1, 1, 0, 1, 0, 1, 0
0.00055609, 1, 0, 0, 1, 1, 0, 0, 1
0.00055709, 1, 1, 1, 0, 1, 0, 1, 0
0.00055710, 0, 0, 0, 0, 0, 0, 0, 0
0.00057111, 0, 0, 0, 0, 1, 0, 0, 0
0.00057112, 0, 0, 0, 0, 0, 0, 0, 0
0.00057309, 1, 1, 1, 1, 1, 0, 1, 1
0.00057310, 0, 0, 0, 0, 0, 0, 0, 0
0.00057312, 0, 1, 1, 0, 0, 0, 1, 1
0.00057409, 0, 0, 0, 0, 1, 0, 0, 0
0.00057509, 1, 1, 1, 0, 1, 0, 1, 0
0.00057510, 1, 0, 0, 0, 0, 0, 1, 1
0.00057512, 1, 1, 1, 0, 1, 0, 1, 1
0.00057513, 0, 1, 0, 1, 0, 0, 0, 1
0.00057515, 1, 1, 1, 1, 1, 0, 1, 1
0.00057516, 0, 1, 0, 0, 0, 0, 1, 1
0.00057517, 0, 0, 0, 0, 0, 0, 1, 1
0.00057518, 0, 0, 0, 1, 1, 0, 1, 1
0.00057519, 1, 1, 1, 1, 1, 0, 1, 1
0.00057520, 0, 0, 0, 1, 0, 0, 0, 1
0.00057522, 1, 1, 1, 1, 1, 0, 1, 1
0.00057525, 1, 1, 0, 1, 0, 0, 0, 1
0.00057527, 1, 1, 0, 1, 1, 0, 0, 1
0.00057532, 1, 0, 0, 1, 0, 0, 1, 1
